RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,SU_TOUR_INTRST_VALUE,GG_IC_TOUR_INTRST_VALUE,BS_TOUR_INTRST_VALUE,CHN_DJ_TOUR_INTRST_VALUE,CB_TOUR_INTRST_VALUE,GN_US_TOUR_INTRST_VALUE,GB_DG_TOUR_INTRST_VALUE,JN_GJ_TOUR_INTRST_VALUE,JNBK_TOUR_INTRST_VALUE,GW_TOUR_INTRST_VALUE,JJ_TOUR_INTRST_VALUE
53328731,20230918,M,30대,경기도,700만원 이상,많이 적어졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다
53329187,20230918,M,40대,경기도,500이상700만원 미만,많이 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다,많이 적어졌다,약간 적어졌다,예전과 비슷하다
53329366,20230918,F,60대,경상남도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53329488,20230918,F,50대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53329548,20230918,F,20대,인천광역시,700만원 이상,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다
53329666,20230918,F,50대,대구광역시,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53329879,20230918,M,40대,경기도,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53331016,20230918,F,40대,충청남도(세종시 포함),모름,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53331038,20230918,F,30대,강원도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53331178,20230918,M,30대,전라북도,500이상700만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53331264,20230918,M,20대,전라북도,500이상700만원 미만,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,많이 적어졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,약간 커졌다
53331485,20230918,F,20대,대구광역시,모름,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다
53331895,20230918,M,60대,경상남도,500이상700만원 미만,예전과 비슷하다,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53332638,20230918,F,50대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다
53332885,20230918,F,20대,충청남도(세종시 포함),500이상700만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다
53333015,20230918,M,60대,서울특별시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53333114,20230918,F,60대,부산광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53333240,20230918,F,40대,인천광역시,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53333510,20230918,F,40대,경상북도,500이상700만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다
53333584,20230918,M,40대,경상북도,300이상500만원 미만,약간 커졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,많이 적어졌다
53333845,20230918,M,40대,경기도,500이상700만원 미만,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53333848,20230918,M,40대,경기도,700만원 이상,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53334522,20230918,F,20대,서울특별시,700만원 이상,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53334655,20230918,M,40대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53335310,20230918,M,60대,전라남도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다
53335422,20230918,M,30대,경기도,700만원 이상,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53335434,20230918,M,30대,광주광역시,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53336094,20230918,M,60대,대전광역시,500이상700만원 미만,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53336815,20230918,M,60대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다,많이 커졌다,약간 적어졌다
53337188,20230918,F,60대,대구광역시,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53337566,20230918,M,50대,경기도,300이상500만원 미만,많이 커졌다,많이 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,약간 적어졌다,많이 커졌다,예전과 비슷하다
53338026,20230918,M,60대,경상북도,300이상500만원 미만,많이 적어졌다,약간 커졌다,많이 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53338366,20230918,F,50대,경상남도,500이상700만원 미만,많이 커졌다,약간 커졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다,많이 적어졌다
53338642,20230918,M,40대,경기도,700만원 이상,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,많이 커졌다,많이 적어졌다
53339291,20230918,M,40대,경기도,300이상500만원 미만,약간 커졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 커졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다
53339654,20230918,M,30대,서울특별시,700만원 이상,약간 커졌다,약간 커졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다
53340012,20230918,M,50대,전라북도,300이상500만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다
53340016,20230918,M,40대,경기도,300이상500만원 미만,많이 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,많이 커졌다,많이 커졌다
53340123,20230918,M,40대,경상남도,700만원 이상,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 커졌다
53342169,20230918,F,60대,경기도,300만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53342480,20230918,M,40대,강원도,500이상700만원 미만,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다
53343259,20230918,M,40대,전라남도,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,많이 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다
53343276,20230918,F,20대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53343278,20230918,F,40대,경기도,500이상700만원 미만,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53343351,20230918,F,40대,인천광역시,700만원 이상,많이 적어졌다,많이 커졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,많이 적어졌다
53344017,20230918,F,20대,서울특별시,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53344088,20230918,M,20대,전라북도,700만원 이상,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다
53344332,20230918,M,50대,대구광역시,300이상500만원 미만,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다
53344462,20230918,M,30대,충청남도(세종시 포함),300이상500만원 미만,예전과 비슷하다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 적어졌다
53344662,20230918,F,50대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53344882,20230918,F,40대,부산광역시,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53344886,20230918,F,40대,부산광역시,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53345136,20230918,M,50대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53345185,20230918,F,50대,대전광역시,700만원 이상,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53345470,20230918,F,50대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53345882,20230918,F,50대,강원도,300이상500만원 미만,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53346109,20230918,M,40대,경상북도,500이상700만원 미만,예전과 비슷하다,많이 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,많이 적어졌다
53346304,20230918,F,50대,전라북도,500이상700만원 미만,많이 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다
53346529,20230918,F,50대,경상남도,700만원 이상,많이 커졌다,많이 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53346703,20230918,M,30대,경기도,700만원 이상,약간 커졌다,약간 커졌다,많이 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,많이 커졌다,많이 커졌다
53346756,20230918,F,50대,대구광역시,700만원 이상,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 적어졌다,많이 적어졌다,많이 커졌다
53347225,20230918,F,60대,전라남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53347835,20230918,M,40대,대전광역시,700만원 이상,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다
53347986,20230918,M,50대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53348017,20230918,M,30대,강원도,500이상700만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53348288,20230918,F,40대,경기도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53348669,20230918,M,30대,전라남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53348840,20230918,F,50대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다
53348980,20230918,M,20대,경기도,모름,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다
53349048,20230918,M,40대,경상북도,700만원 이상,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53349225,20230918,M,60대,울산광역시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53349503,20230918,F,20대,서울특별시,300이상500만원 미만,많이 커졌다,약간 커졌다,많이 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다,많이 커졌다
53349822,20230918,M,50대,경상북도,700만원 이상,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다,약간 적어졌다
53350094,20230918,F,50대,경기도,300이상500만원 미만,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 커졌다
53350124,20230918,M,40대,전라남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 적어졌다,많이 적어졌다,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다
53350242,20230918,F,40대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53351000,20230918,M,20대,대구광역시,300만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53351179,20230918,M,50대,제주도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 적어졌다,많이 적어졌다,약간 적어졌다,많이 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,많이 적어졌다
53351397,20230918,F,20대,경상북도,500이상700만원 미만,많이 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,많이 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 적어졌다
53351614,20230918,F,30대,경상남도,500이상700만원 미만,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다
53351698,20230918,M,50대,경기도,700만원 이상,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 적어졌다
53353164,20230918,F,40대,경상남도,300만원 미만,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다
53353787,20230918,M,60대,경기도,700만원 이상,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,약간 커졌다,약간 적어졌다
53354288,20230918,F,40대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,약간 커졌다,많이 커졌다,많이 커졌다
53354365,20230918,M,30대,경기도,700만원 이상,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,약간 적어졌다
53354957,20230918,F,40대,경상남도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53355008,20230918,M,40대,인천광역시,300이상500만원 미만,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 커졌다,약간 커졌다
53355215,20230918,M,30대,서울특별시,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
53355611,20230918,F,50대,제주도,300이상500만원 미만,약간 커졌다,약간 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53355798,20230918,M,40대,인천광역시,700만원 이상,약간 커졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,약간 커졌다,많이 적어졌다,예전과 비슷하다,약간 커졌다,약간 커졌다
53356215,20230918,F,20대,인천광역시,700만원 이상,많이 커졌다,많이 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,많이 커졌다
53356456,20230918,M,20대,경기도,500이상700만원 미만,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 적어졌다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,약간 적어졌다
53356472,20230918,M,40대,경기도,300이상500만원 미만,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다,약간 적어졌다
53356781,20230918,M,40대,경상북도,500이상700만원 미만,많이 적어졌다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,예전과 비슷하다,많이 적어졌다
53356927,20230918,M,50대,전라남도,500이상700만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53357086,20230918,F,50대,경상북도,500이상700만원 미만,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 적어졌다,약간 적어졌다,예전과 비슷하다,예전과 비슷하다
53357275,20230918,M,30대,경기도,300이상500만원 미만,많이 커졌다,약간 커졌다,많이 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다
53357528,20230918,F,50대,경기도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다
53357536,20230918,M,30대,충청북도,300만원 미만,많이 커졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 커졌다
53357713,20230918,M,40대,경기도,300이상500만원 미만,약간 커졌다,약간 적어졌다,많이 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,많이 커졌다
53357877,20230918,M,60대,경기도,300이상500만원 미만,예전과 비슷하다,약간 적어졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,약간 적어졌다
53358824,20230918,M,30대,제주도,700만원 이상,예전과 비슷하다,약간 커졌다,약간 적어졌다,약간 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다
53359060,20230918,M,60대,서울특별시,700만원 이상,예전과 비슷하다,예전과 비슷하다,많이 커졌다,약간 커졌다,많이 적어졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다,많이 적어졌다
53359066,20230918,F,60대,경기도,300이상500만원 미만,예전과 비슷하다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,약간 커졌다
53359121,20230918,F,40대,경기도,500이상700만원 미만,약간 커졌다,약간 커졌다,약간 커졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,약간 커졌다,예전과 비슷하다
53359406,20230918,M,30대,충청북도,300이상500만원 미만,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,많이 적어졌다,많이 적어졌다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다,예전과 비슷하다
